time,fprint,seed,id,group1,group2,name,runtime,lang,num_atts,sub_atts,in_tokens,out_tokens,total_tokens,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg
2023-11-11T14:23:20.567957,fp_eeff13170a,2,49420b9a-026a-11eb-9574-ea7484399335,Programming I and II,,A Tie in Noughts and Crosses II,python3,en,0,0,363,84,447,0.00,9,0,0,0,9,0,0,0,
2023-11-11T14:23:23.595775,fp_eeff13170a,2,2a3ac276-85f4-11eb-a1a9-005056ad4f31,Programming I and II,,NumPy - Booleovská matice,python3,cs,0,0,448,65,513,0.20,5,1,0,4,0,0,0,0,
2023-11-11T14:23:27.532797,fp_eeff13170a,2,8bf543e9-328f-11ec-986f-f39926f24a9c,Algoritmizace,,Validní uzávorkování,python3,cs,0,0,439,93,532,0.86,7,6,0,0,1,0,0,0,
2023-11-11T14:23:30.746312,fp_eeff13170a,2,4db997b3-458a-11ec-986f-f39926f24a9c,Programming I and II,,Průnik polí,python3,cs,0,0,459,95,554,0.33,3,1,0,0,2,0,0,0,
2023-11-11T14:23:54.761879,fp_eeff13170a,2,82fc7c34-7c3c-11ea-a595-00505601122b,Programming I and II,,K-ciferná čísla,python3,cs,0,0,472,57,529,0.40,10,4,0,0,0,6,0,0,
2023-11-11T14:23:57.519761,fp_eeff13170a,2,2948002b-9817-11ec-986f-f39926f24a9c,Non-Procedural Programming,,Rotace,prolog,cs,0,0,389,33,422,0.20,5,1,0,0,3,1,0,0,
2023-11-11T14:24:05.302200,fp_eeff13170a,2,f42b809e-9ee7-11ec-986f-f39926f24a9c,Programming I and II,,FACTORIAL,python3,en,0,0,375,99,474,0.00,5,0,0,0,2,3,0,0,
2023-11-11T14:24:08.896887,fp_eeff13170a,2,db4160dc-a811-11e7-a937-00505601122b,Programming I and II,,All parenthesizations,python3,en,0,0,328,122,450,1.00,6,6,0,0,0,0,0,0,
2023-11-11T14:24:12.429299,fp_eeff13170a,2,523b4b10-ce05-11e8-a4be-00505601122b,Programming in C++,,Hello OOP World,cxx-gcc-linux,cs,0,0,490,104,594,1.00,1,1,0,0,0,0,0,0,
2023-11-11T14:24:15.271868,fp_eeff13170a,2,c240887e-3384-11ec-986f-f39926f24a9c,Programming I and II,,Squares in a triangle,python3,en,0,0,415,49,464,0.00,3,0,0,0,3,0,0,0,
2023-11-11T14:24:18.581988,fp_eeff13170a,2,ed23d4a7-85fc-11eb-a1a9-005056ad4f31,Programming I and II,,NumPy - jedničky kolem,python3,cs,0,0,497,72,569,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:24:25.328461,fp_eeff13170a,2,964ca5ca-a88f-11e7-a937-00505601122b,Programming I and II,,Adjusting a matrix to zero,python3,en,0,0,386,80,466,0.75,4,3,0,1,0,0,0,0,
2023-11-11T14:24:28.698238,fp_eeff13170a,2,947ce196-a7b3-11e7-a937-00505601122b,Programming I and II,,5P 3.6 Soustavy,python3,cs,0,0,483,72,555,0.00,4,0,0,4,0,0,0,0,
2023-11-11T14:24:31.980074,fp_eeff13170a,2,0dd06ca4-44c0-11ec-986f-f39926f24a9c,Algoritmizace,,Rozklad čísla na K sčítanců,python3,cs,0,0,503,105,608,0.20,5,1,0,0,2,0,2,0,
2023-11-11T14:24:34.628918,fp_eeff13170a,2,e768f5a8-401b-11ec-986f-f39926f24a9c,Algoritmizace,,All permutations of a string,python3,en,0,0,358,41,399,0.80,5,4,0,0,1,0,0,0,
2023-11-11T14:24:38.235491,fp_eeff13170a,2,28c2a5b5-a88d-11e7-a937-00505601122b,Programming I and II,,Počet rozkladů,cs-dotnet-core,cs,0,0,569,107,676,1.00,4,4,0,0,0,0,0,0,
2023-11-11T14:24:42.245971,fp_eeff13170a,2,855e23af-a8e2-11e7-a937-00505601122b,Programming I and II,,Maximum value in a sequence (with occurrences),c-gcc-linux,en,0,0,368,159,527,1.00,3,3,0,0,0,0,0,0,
2023-11-11T14:24:46.928967,fp_eeff13170a,2,f1276714-2ea0-11ec-986f-f39926f24a9c,Programming I and II,,Pascalův trojúhelník,python3,cs,0,0,511,119,630,1.00,2,2,0,0,0,0,0,0,
2023-11-11T14:24:49.906489,fp_eeff13170a,2,e872c79b-e68a-11e9-9ce9-00505601122b,Data Structures I,,Red-black trees,cxx-gcc-linux,en,0,0,482,39,521,0.00,7,0,0,0,7,0,0,0,
2023-11-11T14:24:53.665704,fp_eeff13170a,2,86450a4d-95af-11ec-986f-f39926f24a9c,Non-Procedural Programming,,Run-lenght encoding,prolog,en,0,0,388,120,508,0.25,4,1,0,0,3,0,0,0,
2023-11-11T14:25:05.489366,fp_eeff13170a,2,6c0a2776-a814-11e7-a937-00505601122b,Programming I and II,,Dvojčíslí,c-gcc-linux,cs,0,0,468,163,631,0.00,11,0,0,0,0,11,0,0,
2023-11-11T14:25:10.083321,fp_eeff13170a,2,254496bf-93e4-11ec-986f-f39926f24a9c,Programming I and II,,Multiplication of large numbers,cs-dotnet-core,en,0,0,427,202,629,1.00,8,8,0,0,0,0,0,0,
2023-11-11T14:25:27.158583,fp_eeff13170a,2,2fe122ad-f02f-11e9-9ce9-00505601122b,Algoritmizace,,Prime factorization II,python3,en,0,0,405,118,523,0.71,14,10,0,0,0,4,0,0,
2023-11-11T14:25:30.795070,fp_eeff13170a,2,e5f69567-a813-11e7-a937-00505601122b,Programming I and II,,"Perfektní číslo, čtverec a krychle",python3,cs,0,0,519,136,655,0.70,7,5,0,0,2,0,0,0,
2023-11-11T14:25:34.492062,fp_eeff13170a,2,9e9b946e-2c31-11ec-986f-f39926f24a9c,Programming I and II,,"Perfect number, square and cube",python3,en,0,0,427,140,567,0.70,7,5,0,0,2,0,0,0,
2023-11-11T14:25:38.128653,fp_eeff13170a,2,1601b407-c884-11e8-a4be-00505601122b,Programming in C++,,Násobilka,cxx-gcc-linux,cs,0,0,668,127,795,1.00,4,4,0,0,0,0,0,0,
2023-11-11T14:25:41.577184,fp_eeff13170a,2,efa010e8-a811-11e7-a937-00505601122b,Programming I and II,,Find a permutation,cs-dotnet-core,en,0,0,496,138,634,0.00,8,0,0,4,4,0,0,0,
2023-11-11T14:25:47.920188,fp_eeff13170a,2,06a200d4-7d48-11eb-a1a9-005056ad4f31,Programming I and II,,Společný podřetězec,cxx-gcc-linux,cs,0,0,582,409,991,0.00,10,0,10,0,0,0,0,0,
2023-11-11T14:25:51.612114,fp_eeff13170a,2,2d2eaa54-a88c-11e7-a937-00505601122b,Programming I and II,,Rozklad na prvočinitele II,cs-dotnet-core,cs,0,0,574,136,710,1.00,10,10,0,0,0,0,0,0,
2023-11-11T14:25:55.293492,fp_eeff13170a,2,02c10843-2238-11ec-986f-f39926f24a9c,Programming I and II,,Jaké je druhé číslo?,python3,cs,0,0,497,113,610,1.00,10,10,0,0,0,0,0,0,
2023-11-11T14:34:04.661306,fp_eeff13170a,2,99581db8-343f-11ec-986f-f39926f24a9c,Programming I and II,,Minimum and maximum sums,python3,en,0,0,444,75,519,1.00,3,3,0,0,0,0,0,0,
2023-11-11T14:34:08.358397,fp_eeff13170a,2,47e52b91-a88d-11e7-a937-00505601122b,Programming I and II,,Symetrie matice,python3,cs,0,0,519,112,631,0.00,10,0,0,0,0,0,10,0,
2023-11-11T14:34:11.742880,fp_eeff13170a,2,9cf80424-0cf5-11eb-98c0-005056ad4f31,Programming I and II,,Délka maximální souvislé rostoucí podposloupnosti,python3,cs,0,0,518,106,624,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:34:14.917330,fp_eeff13170a,2,fd87c76a-ec64-11e9-9ce9-00505601122b,Programming I and II,,P1M: K-tý největší prvek,python3,cs,0,0,533,76,609,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:34:20.580383,fp_eeff13170a,2,0018a241-31ed-11ec-986f-f39926f24a9c,Java,,QUICK-SORT,java,en,0,0,461,336,797,1.00,3,3,0,0,0,0,0,0,
2023-11-11T14:34:24.359344,fp_eeff13170a,2,1ad5c2a6-a88c-11e7-a937-00505601122b,Programming I and II,,Rostoucí posloupnosti,python3,cs,0,0,533,103,636,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:34:27.777670,fp_eeff13170a,2,20f681d4-eaa7-11e9-9ce9-00505601122b,Programming I and II,,Good numbers,python3,en,0,0,441,114,555,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:34:31.760596,fp_eeff13170a,2,007a8871-2c62-4740-9615-613663a20e42,Programming I and II,,Plocha srdíčka,python3,cs,0,0,547,158,705,1.00,1,1,0,0,0,0,0,0,
2023-11-11T14:34:35.654681,fp_eeff13170a,2,aea0d783-4b99-11ec-986f-f39926f24a9c,Programming I and II,,Caesarova šifra na češtině,python3,cs,0,0,541,123,664,0.00,4,0,0,0,4,0,0,0,
2023-11-11T14:34:39.015920,fp_eeff13170a,2,c9d9150f-d905-11e8-a4be-00505601122b,Programming in C++,,Reference ve třídě,cxx-gcc-linux,cs,0,0,527,79,606,0.00,2,0,0,0,2,0,0,0,
2023-11-11T14:34:43.600720,fp_eeff13170a,2,b8027a86-fc08-11e8-b0fd-00505601122b,Web Applications,,PHP - Sieve of Eratosthenes,php-linux,en,5,5,1053,150,1203,0.67,3,2,0,1,0,0,0,0,
2023-11-11T14:34:49.036071,fp_eeff13170a,2,c079d101-827c-11eb-a1a9-005056ad4f31,Programming I and II,,Permutations in the columns of a matrix,cs-dotnet-core,en,0,0,526,268,794,1.00,8,8,0,0,0,0,0,0,
2023-11-11T14:34:52.827046,fp_eeff13170a,2,ae5acb61-5ac6-11e9-b0fd-00505601122b,Programming I and II,,Young tableaux R,python3,en,0,0,407,88,495,0.29,7,2,0,0,5,0,0,0,
2023-11-11T14:42:21.750407,fp_eeff13170a,2,e70fa3b0-28ad-11e8-9de3-00505601122b,Programming I and II,,Queue,python3,en,0,0,400,161,561,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:42:25.254001,fp_eeff13170a,2,350d5208-a88d-11e7-a937-00505601122b,Programming I and II,,Dělení dlouhého čísla I,cs-dotnet-core,cs,0,0,602,76,678,0.50,10,5,0,2,3,0,0,0,
2023-11-11T14:42:31.141835,fp_eeff13170a,2,bdb8d1b4-6dbb-11ea-a595-00505601122b,Non-Procedural Programming,,Lists,haskell,en,0,0,516,129,645,1.00,7,7,0,0,0,0,0,0,
2023-11-11T14:42:34.554318,fp_eeff13170a,2,3deef23c-8eff-11ec-986f-f39926f24a9c,Programming I and II,,Odd Fib Sum,python3,en,0,0,453,85,538,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:42:38.027446,fp_eeff13170a,2,fd9fb352-c2fc-4ac1-88d2-145e40a583d8,Programming I and II,,Polynomiální regrese v numpy,python3,cs,1,1,561,72,633,1.00,2,2,0,0,0,0,0,0,
2023-11-11T14:42:53.378748,fp_eeff13170a,2,e5d6ac79-0a4a-11ea-9ce9-00505601122b,Programming I and II,,P1M: Přesmyčky,python3,cs,0,0,544,101,645,0.60,5,3,0,0,0,2,0,0,
2023-11-11T14:43:00.596768,fp_eeff13170a,2,593de6bb-c567-11ec-8da3-d412db16db0b,Programming I and II,,Cycles,python3,en,0,0,408,257,665,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:48:08.098217,fp_eeff13170a,2,43ee850b-ca08-11e7-a937-00505601122b,Programming I and II,,Caesarova šifra,cs-dotnet-core,cs,0,0,578,155,733,1.00,4,4,0,0,0,0,0,0,
2023-11-11T14:48:11.620417,fp_eeff13170a,2,4baf3bb9-a7bb-11e7-a937-00505601122b,Programming I and II,,Počet neklesajících posloupností,python3,cs,0,0,547,114,661,0.00,5,0,0,0,5,0,0,0,
2023-11-11T14:48:15.392308,fp_eeff13170a,2,4b5b4f9d-e65e-11e7-9ef6-00505601122b,Programming I and II,,Carrots and Parsley,cs-dotnet-core,en,0,0,451,95,546,0.00,3,0,0,0,3,0,0,0,
2023-11-11T14:48:19.532816,fp_eeff13170a,2,f39ba7b1-a7b1-11e7-a937-00505601122b,Programming I and II,,King's path on a chessboard (length),python3,en,0,0,406,147,553,0.00,4,0,0,0,4,0,0,0,
2023-11-11T14:48:23.957324,fp_eeff13170a,2,deaaff6f-28ad-11e8-9de3-00505601122b,Programming I and II,,Evaluation of prefix notation,python3,en,0,0,394,122,516,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:48:27.669038,fp_eeff13170a,2,2c1df1fa-fe8a-11e9-9ce9-00505601122b,Programming I and II,,P1M: Formátování textu,python3,cs,0,0,559,102,661,0.20,5,1,0,0,4,0,0,0,
2023-11-11T14:48:31.566829,fp_eeff13170a,2,a5b391fc-d5af-11ec-8da3-d412db16db0b,Programming I and II,,Ordered N-tuples,python3,en,0,0,472,148,620,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:48:36.287011,fp_eeff13170a,2,d07507f7-1046-490f-ab38-8867bbf47416,Programming I and II,,Dice,cs-dotnet-core,en,0,0,503,206,709,1.00,10,10,0,0,0,0,0,0,
2023-11-11T14:48:40.651517,fp_eeff13170a,2,b98b1f22-cb42-11ec-8da3-d412db16db0b,Programming I and II,,Post-order výpis binárního stromu z inorder a pre-order výpisů,python3,cs,0,0,543,174,717,1.00,4,4,0,0,0,0,0,0,
2023-11-11T14:48:45.738117,fp_eeff13170a,2,023a640f-a811-11e7-a937-00505601122b,Programming I and II,,Evaluace prefixni notace,python3,cs,0,0,545,198,743,1.00,4,4,0,0,0,0,0,0,
2023-11-11T14:48:52.730508,fp_eeff13170a,2,6e7c41f3-f488-11e8-b0fd-00505601122b,Programming in C++,,Funktory,cxx-gcc-linux,cs,0,0,629,333,962,0.50,2,1,0,0,1,0,0,0,
2023-11-11T14:48:55.784518,fp_eeff13170a,2,5a251e33-a88c-11e7-a937-00505601122b,Programming I and II,,Dobrá čísla,python3,cs,0,0,559,56,615,0.00,5,0,0,5,0,0,0,0,
2023-11-11T14:48:59.555125,fp_eeff13170a,2,72502276-519e-11ea-a595-00505601122b,Programming I and II,,P2M: Číselné soustavy,python3,cs,0,0,572,116,688,0.00,3,0,0,0,3,0,0,0,
2023-11-11T14:49:04.260498,fp_eeff13170a,2,ff308921-a7b1-11e7-a937-00505601122b,Programming I and II,,Domino,python3,cs,0,0,558,176,734,0.10,10,1,0,0,9,0,0,0,
2023-11-11T14:49:09.472995,fp_eeff13170a,2,e1ab5360-28ad-11e8-9de3-00505601122b,Programming I and II,,Stack,python3,en,10,10,875,189,1064,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:49:13.002165,fp_eeff13170a,2,8bdf764a-f025-11e9-9ce9-00505601122b,Programming I and II,,Is a number symmetric in Python?,python3,en,0,0,417,93,510,1.00,3,3,0,0,0,0,0,0,
2023-11-11T14:49:16.151229,fp_eeff13170a,2,b2b9630f-8e91-11ec-986f-f39926f24a9c,Programming I and II,,Third Highest Score,python3,en,0,0,446,41,487,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:49:25.468622,fp_eeff13170a,2,714cf5f4-9950-11ec-986f-f39926f24a9c,Programming I and II,,Margit the Prime Lover,python3,en,0,0,442,620,1062,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:49:29.501668,fp_eeff13170a,2,97f2d540-4004-11ec-986f-f39926f24a9c,Programming I and II,,Frekvence bigramů,python3,cs,0,0,580,130,710,1.00,4,4,0,0,0,0,0,0,
2023-11-11T14:49:34.251247,fp_eeff13170a,2,e60f4aa9-8285-11eb-a1a9-005056ad4f31,Programming I and II,,Common permutation,cs-dotnet-core,en,0,0,514,153,667,0.62,8,5,0,0,3,0,0,0,
2023-11-11T14:49:37.758130,fp_eeff13170a,2,fd2bf517-567b-11ea-a595-00505601122b,Programming I and II,,P2M: Proložení polynomem (NumPy),python3,cs,0,0,611,93,704,0.00,5,0,0,5,0,0,0,0,
2023-11-11T14:50:01.536007,fp_eeff13170a,2,d03c30e7-8ef8-11ec-986f-f39926f24a9c,Programming I and II,,Love Constant,python3,en,0,0,476,95,571,0.40,5,2,0,0,0,3,0,0,
2023-11-11T14:50:04.884019,fp_eeff13170a,2,747a88d9-542a-11ec-986f-f39926f24a9c,Algoritmizace,,Heap sort,python3,cs,1,1,542,80,622,0.00,5,0,0,1,4,0,0,0,
2023-11-11T14:50:10.415299,fp_eeff13170a,2,c35954e6-a88c-11e7-a937-00505601122b,Programming I and II,,Maximální palindrom,cs-dotnet-core,cs,0,0,629,192,821,0.00,10,0,0,0,10,0,0,0,
