time,fprint,seed,id,group1,group2,name,runtime,lang,num_atts,sub_atts,in_tokens,out_tokens,total_tokens,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg
2023-11-18T11:20:07.502639,fp_a24b4d720c,1,db4160dc-a811-11e7-a937-00505601122b,Programming I and II,,All parenthesizations,python3,en,0,0,352,115,467,1.00,6,6,0,0,0,0,0,0,
2023-11-18T11:20:13.923379,fp_a24b4d720c,1,523b4b10-ce05-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,514,108,622,1.00,1,1,0,0,0,0,0,0,
2023-11-18T11:20:21.143100,fp_a24b4d720c,1,c240887e-3384-11ec-986f-f39926f24a9c,Programming I and II,,Squares in a triangle,python3,en,0,0,439,114,553,1.00,3,3,0,0,0,0,0,0,
2023-11-18T11:20:26.773825,fp_a24b4d720c,1,ed23d4a7-85fc-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,521,75,596,1.00,5,5,0,0,0,0,0,0,
2023-11-18T11:20:35.645661,fp_a24b4d720c,1,964ca5ca-a88f-11e7-a937-00505601122b,Programming I and II,,Adjusting a matrix to zero,python3,en,0,0,410,169,579,0.75,4,3,0,1,0,0,0,0,
2023-11-18T11:20:50.944792,fp_a24b4d720c,1,947ce196-a7b3-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,507,275,782,1.00,4,4,0,0,0,0,0,0,
2023-11-18T11:20:58.933820,fp_a24b4d720c,1,0dd06ca4-44c0-11ec-986f-f39926f24a9c,Algoritmizace,,(title in AnonLang),python3,al,0,0,527,139,666,0.20,5,1,0,0,4,0,0,0,
2023-11-18T11:21:03.406487,fp_a24b4d720c,1,e768f5a8-401b-11ec-986f-f39926f24a9c,Algoritmizace,,All permutations of a string,python3,en,0,0,382,47,429,0.80,5,4,0,0,1,0,0,0,
2023-11-18T11:21:14.919952,fp_a24b4d720c,1,28c2a5b5-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,593,212,805,0.00,4,0,0,0,4,0,0,0,
2023-11-18T11:21:23.571222,fp_a24b4d720c,1,855e23af-a8e2-11e7-a937-00505601122b,Programming I and II,,Maximum value in a sequence (with occurrences),c-gcc-linux,en,0,0,392,185,577,1.00,3,3,0,0,0,0,0,0,
2023-11-18T11:21:30.877679,fp_a24b4d720c,1,f1276714-2ea0-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,535,102,637,1.00,2,2,0,0,0,0,0,0,
2023-11-18T11:22:06.630737,fp_a24b4d720c,1,e872c79b-e68a-11e9-9ce9-00505601122b,Data Structures I,,Red-black trees,cxx-gcc-linux,en,0,0,506,947,1453,0.00,7,0,7,0,0,0,0,0,
2023-11-18T11:22:18.660228,fp_a24b4d720c,1,86450a4d-95af-11ec-986f-f39926f24a9c,Non-Procedural Programming,,Run-lenght encoding,prolog,en,0,0,412,250,662,0.50,4,2,0,0,2,0,0,0,
2023-11-18T11:22:30.636289,fp_a24b4d720c,1,6c0a2776-a814-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),c-gcc-linux,al,0,0,492,279,771,0.45,11,5,0,0,6,0,0,0,
2023-11-18T11:22:46.121219,fp_a24b4d720c,1,254496bf-93e4-11ec-986f-f39926f24a9c,Programming I and II,,Multiplication of large numbers,cs-dotnet-core,en,0,0,451,353,804,1.00,8,8,0,0,0,0,0,0,
2023-11-18T11:22:58.122753,fp_a24b4d720c,1,2fe122ad-f02f-11e9-9ce9-00505601122b,Algoritmizace,,Prime factorization II,python3,en,0,0,429,271,700,1.00,14,14,0,0,0,0,0,0,
2023-11-18T11:23:05.956922,fp_a24b4d720c,1,e5f69567-a813-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,543,158,701,0.15,7,1,0,0,6,0,0,0,
2023-11-18T11:23:14.000233,fp_a24b4d720c,1,9e9b946e-2c31-11ec-986f-f39926f24a9c,Programming I and II,,"Perfect number, square and cube",python3,en,0,0,451,155,606,0.70,7,5,0,0,2,0,0,0,
2023-11-18T11:23:20.648170,fp_a24b4d720c,1,1601b407-c884-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,692,123,815,1.00,4,4,0,0,0,0,0,0,
2023-11-18T11:23:41.528531,fp_a24b4d720c,1,efa010e8-a811-11e7-a937-00505601122b,Programming I and II,,Find a permutation,cs-dotnet-core,en,0,0,520,537,1057,0.15,8,1,0,0,7,0,0,0,
2023-11-18T11:24:04.662461,fp_a24b4d720c,1,06a200d4-7d48-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),cxx-gcc-linux,al,0,0,606,700,1306,0.00,10,0,10,0,0,0,0,0,
2023-11-18T11:24:12.541064,fp_a24b4d720c,1,2d2eaa54-a88c-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,598,169,767,1.00,10,10,0,0,0,0,0,0,
2023-11-18T11:24:18.849223,fp_a24b4d720c,1,02c10843-2238-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,521,123,644,1.00,10,10,0,0,0,0,0,0,
2023-11-18T11:24:27.633645,fp_a24b4d720c,1,99581db8-343f-11ec-986f-f39926f24a9c,Programming I and II,,Minimum and maximum sums,python3,en,0,0,468,203,671,0.67,3,2,0,0,0,0,1,0,
2023-11-18T11:24:41.877366,fp_a24b4d720c,1,47e52b91-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,543,318,861,0.00,10,0,0,10,0,0,0,0,
