time,fprint,seed,id,group1,group2,name,runtime,lang,num_atts,sub_atts,in_tokens,out_tokens,total_tokens,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg,
2023-11-10T07:28:23.110,fp_eeff13170a,1,13e636e3-08ba-11eb-98c0-005056ad4f31,Algoritmizace,,Primes in a range,python3,en,0,0,918,210,1128,1,10,10,0,0,0,0,0,0,,
2023-11-10T07:28:28.624,fp_eeff13170a,1,cdfe2dad-54f6-4d9a-a54f-d76cacf1721a,Programming I and II,,(title in AnonLang),python3,al,0,0,1185,234,1419,0.3,10,3,0,0,7,0,0,0,,
2023-11-10T07:28:40.810,fp_eeff13170a,1,6b3dbca1-c188-11ec-8da3-d412db16db0b,Non-Procedural Programming,,"Polynomials, redux",haskell,en,0,0,1069,639,1708,0,15,0,15,0,0,0,0,0,,
2023-11-10T07:29:14.601,fp_eeff13170a,1,af04bec0-10fe-47db-9a4e-b72880b09462,Programming I and II,,(title in AnonLang),python3,al,1,1,1820,635,2455,0.4,10,4,0,0,0,6,0,0,,
2023-11-10T07:29:15.130,fp_eeff13170a,1,18c4a30f-325c-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,1179,10,1189,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-10T07:29:21.783,fp_eeff13170a,1,602b4cb4-57f2-4cb4-8abe-5af19aac39c1,Non-Procedural Programming,,"Lists, lists, lists...",prolog,en,0,0,1044,327,1371,0,23,0,23,0,0,0,0,0,,
2023-11-10T07:29:27.651,fp_eeff13170a,1,bff31cb4-b9cd-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cxx-gcc-linux,al,0,0,1242,193,1435,0,8,0,8,0,0,0,0,0,,
2023-11-10T07:29:36.448,fp_eeff13170a,1,b5b79b78-f8b0-4010-994f-8f47fc9a4479,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,1245,517,1762,0,1,0,0,0,1,0,0,0,,
2023-11-10T07:29:40.840,fp_eeff13170a,1,82e0c6e3-8005-407c-8680-15db949332e6,Non-Procedural Programming,,Pisemka,haskell,en,0,0,890,172,1062,0,5,0,5,0,0,0,0,0,,
2023-11-10T07:29:46.545,fp_eeff13170a,1,1defc0fa-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,1189,264,1453,0,6,0,0,3,3,0,0,0,,
2023-11-10T07:29:51.669,fp_eeff13170a,1,0102902c-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,Expression Evaluation,cs-dotnet-core,en,0,0,851,260,1111,0,10,0,0,10,0,0,0,0,,
2023-11-10T07:29:57.845,fp_eeff13170a,1,878e1e11-0080-11ea-9ce9-00505601122b,Programming I and II,,Sailor on a raft,python3,en,0,0,1064,350,1414,0,6,0,0,0,6,0,0,0,,
2023-11-10T07:30:07.874,fp_eeff13170a,1,c57f6e29-95f0-11eb-a1a9-005056ad4f31,Computer Systems,,04 - Arduino 7seg Display,arduino-gcc,en,1,1,1166,477,1643,0,2,0,2,0,0,0,0,0,,
2023-11-10T07:30:13.230,fp_eeff13170a,1,3f320165-9c74-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,(title in AnonLang),haskell,al,0,0,1185,232,1417,0,5,0,5,0,0,0,0,0,,
2023-11-10T07:30:20.732,fp_eeff13170a,1,e7ed6800-531e-11ea-a595-00505601122b,Programming I and II,,Satellite-mapping mountain peaks,cs-dotnet-core,en,0,0,1050,185,1235,0.09,11,1,0,0,10,0,0,0,,
2023-11-10T07:30:32.703,fp_eeff13170a,1,d61fdb32-c7ba-11ec-8da3-d412db16db0b,Non-Procedural Programming,,(title in AnonLang),haskell,al,0,0,1398,517,1915,0,15,0,15,0,0,0,0,0,,
2023-11-10T07:30:38.513,fp_eeff13170a,1,14ed7b78-8c0a-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Polynomials,prolog,en,0,0,1018,265,1283,0.11,9,1,0,5,3,0,0,0,,
2023-11-10T07:30:50.672,fp_eeff13170a,1,3f21abe7-4e37-11ec-986f-f39926f24a9c,Java,,FIND,java,en,1,1,892,830,1722,0,6,0,0,3,3,0,0,0,,
2023-11-10T07:31:00.120,fp_eeff13170a,1,8453a552-dde8-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,1323,467,1790,0,4,0,0,0,4,0,0,0,,
2023-11-10T07:31:08.571,fp_eeff13170a,1,889fedce-2b56-11eb-8e81-005056ad4f31,Programming I and II,,Matrix class,python3,en,0,0,1119,429,1548,0,9,0,0,9,0,0,0,0,,
2023-11-10T07:31:13.819,fp_eeff13170a,1,3735bf80-0087-11ea-9ce9-00505601122b,Programming I and II,,Tile on a chessboard,python3,en,0,0,1205,121,1326,0.12,7,1,0,2,4,0,0,0,,
2023-11-10T07:31:25.958,fp_eeff13170a,1,1cb742b0-7bd6-49cf-b4ea-70acd81bca04,Programming in C++,,String Expressions Evaluator,cxx-gcc-linux,en,0,0,842,808,1650,0,5,0,5,0,0,0,0,0,,
2023-11-10T07:31:34.872,fp_eeff13170a,1,b751096d-a946-4968-9a16-fccec25c3a12,Programming I and II,,(title in AnonLang),python3,al,0,0,1301,481,1782,0.3,10,3,0,0,7,0,0,0,,
2023-11-10T07:31:40.252,fp_eeff13170a,1,4bd8785f-79c4-11ea-a595-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,1310,206,1516,0,10,0,0,0,10,0,0,0,,
2023-11-10T07:31:46.930,fp_eeff13170a,1,e2710409-4f1f-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,1411,194,1605,1,3,3,0,0,0,0,0,0,,
2023-11-10T07:31:56.589,fp_eeff13170a,1,e5ea3608-9f05-11ec-986f-f39926f24a9c,Programming I and II,,Rectangle class,cs-dotnet-core,en,0,0,972,514,1486,0,7,0,7,0,0,0,0,0,,
2023-11-10T07:32:11.906,fp_eeff13170a,1,4c4fadf5-7ee7-11ec-986f-f39926f24a9c,Programming in C++,,Smart calculator,cxx-gcc-linux,en,0,0,989,955,1944,0.12,12,3,0,5,4,0,0,0,,
2023-11-10T07:32:19.669,fp_eeff13170a,1,b24fef50-5aa2-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,1139,213,1352,1,5,5,0,0,0,0,0,0,,
2023-11-10T07:32:26.002,fp_eeff13170a,1,ccab6041-a811-11e7-a937-00505601122b,Programming I and II,,Drunks and Darts,c-gcc-linux,en,0,0,851,306,1157,0.2,5,1,0,0,4,0,0,0,,
2023-11-10T07:32:38.673,fp_eeff13170a,1,d472667d-fa2d-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,1326,749,2075,0,4,0,0,4,0,0,0,0,,
2023-11-10T07:32:45.837,fp_eeff13170a,1,b36d885b-8bfd-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Cryptogram,prolog,en,0,0,945,276,1221,0,5,0,0,5,0,0,0,0,,
2023-11-10T07:33:03.303,fp_eeff13170a,1,45f56386-5a07-46fe-a3a3-75c672a84f34,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,1335,302,1637,0,8,0,0,0,8,0,0,0,,
2023-11-10T07:33:15.012,fp_eeff13170a,1,e46c2dc7-e617-11e8-a4be-00505601122b,Web Applications,,JS - Gallery Metadata,node-linux,en,3,3,1515,932,2447,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-10T07:33:20.045,fp_eeff13170a,1,f9f51767-43a7-11eb-a1a9-005056ad4f31,Algoritmizace,,Bureaucratic apparatus,python3,en,0,0,952,183,1135,0.62,8,5,0,3,0,0,0,0,,
2023-11-10T07:33:32.396,fp_eeff13170a,1,fd0420ca-ef04-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,2,2,1406,668,2074,0,3,0,0,0,3,0,0,0,,
2023-11-10T07:33:40.607,fp_eeff13170a,1,a81410b9-2e73-11eb-8e81-005056ad4f31,Programming I and II,,Supply centers,cxx-gcc-linux,en,2,0,945,466,1411,0,4,0,4,0,0,0,0,0,,
2023-11-10T07:33:49.379,fp_eeff13170a,1,05f56284-af86-11ec-8d84-d310d4f96200,Programming I and II,,Robot walk,cs-dotnet-core,en,0,0,993,493,1486,0.25,8,2,0,0,6,0,0,0,,
2023-11-10T07:33:54.568,fp_eeff13170a,1,53135ed2-0b88-11ea-9ce9-00505601122b,Programming I and II,Algoritmizace,Train on a bridge,python3,en,0,0,1126,201,1327,0.1,15,2,0,8,3,0,2,0,,
2023-11-10T07:33:58.115,fp_eeff13170a,1,93d77751-2460-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,1537,97,1634,0,3,0,0,0,3,0,0,0,,
2023-11-10T07:34:01.803,fp_eeff13170a,1,dccd88ad-e046-11e8-a4be-00505601122b,Web Applications,,JS - Rectangles,node-linux,en,9,7,1917,96,2013,0,6,0,0,0,6,0,0,0,,
2023-11-10T07:34:09.902,fp_eeff13170a,1,25b7a6e4-a0d0-11e9-b0fd-00505601122b,Programming I and II,,Quadrant compression,cxx-gcc-linux,en,0,0,1083,391,1474,0,4,0,0,0,4,0,0,0,,
2023-11-10T07:34:19.106,fp_eeff13170a,1,ef819de6-2f8a-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,1488,528,2016,0.91,11,10,0,0,1,0,0,0,,
2023-11-10T07:34:24.517,fp_eeff13170a,1,abcb7719-5679-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,1545,224,1769,0,3,0,0,3,0,0,0,0,,
2023-11-10T07:34:29.508,fp_eeff13170a,1,df3a8405-783e-11eb-a1a9-005056ad4f31,Programming I and II,,Diff,cxx-gcc-linux,en,0,0,1004,103,1107,0,4,0,0,0,4,0,0,0,,
2023-11-10T07:34:39.415,fp_eeff13170a,1,8a784468-45ed-11e9-b0fd-00505601122b,Web Applications,,PHP - CLI Arguments (Reflection),php-linux,en,3,3,3384,471,3855,0,6,0,0,6,0,0,0,0,,
2023-11-10T07:34:44.934,fp_eeff13170a,1,04f22585-2b49-11eb-8e81-005056ad4f31,Programming I and II,Algoritmizace,Merging sorted files,python3,en,0,0,1010,245,1255,0.64,9,6,0,0,3,0,0,0,,
2023-11-10T07:34:55.455,fp_eeff13170a,1,e26be6c7-495b-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,1,1,2564,541,3105,0,10,0,0,0,10,0,0,0,,
2023-11-10T07:34:55.844,fp_eeff13170a,1,7ff85d4f-ab36-11ea-a038-00505601122b,Programming I and II,,Lakes,python3,en,0,0,1252,6,1258,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-10T07:35:10.080,fp_eeff13170a,1,42e6d34b-a460-11ec-986f-f39926f24a9c,Parallel Programming,,K-means (TBB),cxx-gcc-linux,en,0,0,891,695,1586,0,3,0,3,0,0,0,0,0,,
2023-11-10T07:45:21.718,fp_eeff13170a,1,7b40b5f4-aba3-11e7-a937-00505601122b,Java,,CALC-VARS,java,en,2,2,1049,382,1431,0,4,0,4,0,0,0,0,0,,
2023-11-10T07:45:33.981,fp_eeff13170a,1,e3298dc8-5ee9-11ea-a595-00505601122b,Programming I and II,,Matrix expression,cs-dotnet-core,en,0,0,1143,760,1903,1,4,4,0,0,0,0,0,0,,
2023-11-10T07:45:40.489,fp_eeff13170a,1,ecbf8f93-b9cd-11e7-a937-00505601122b,Programming I and II,,Typesetting,cxx-gcc-linux,en,0,0,1116,313,1429,0,7,0,0,0,7,0,0,0,,
2023-11-10T07:45:47.564,fp_eeff13170a,1,c319cff7-0635-11ea-9ce9-00505601122b,Programming I and II,,Twenty most frequent words,python3,en,0,0,1186,166,1352,0,5,0,0,0,5,0,0,0,,
2023-11-10T07:45:55.783,fp_eeff13170a,1,6865eafc-1098-11eb-98c0-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,1416,347,1763,0,4,0,0,0,4,0,0,0,,
2023-11-10T07:46:20.198,fp_eeff13170a,1,35615060-50c1-11e9-b0fd-00505601122b,Web Applications,,ACL Security Model,php-linux,en,6,6,6352,1224,7576,0,2,0,0,2,0,0,0,0,,
2023-11-10T07:46:40.005,fp_eeff13170a,1,9db2256d-67c0-11eb-a1a9-005056ad4f31,Programming in C++,,XXP Interpreter,cxx-gcc-linux,en,4,3,1415,1357,2772,0,12,0,12,0,0,0,0,0,,
2023-11-10T07:46:48.645,fp_eeff13170a,1,5ab8c81c-916d-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Minesweeper in one dimension,prolog,en,2,0,1143,228,1371,0,10,0,0,10,0,0,0,0,,
2023-11-10T07:46:52.328,fp_eeff13170a,1,95aed953-e2e2-11e8-a4be-00505601122b,Web Applications,,JS - Rectangles (efficiently),node-linux,en,9,7,1982,96,2078,0,11,0,0,0,11,0,0,0,,
2023-11-10T07:56:58.424,fp_eeff13170a,1,77a4a9de-a7aa-11e7-a937-00505601122b,C# Language and .NET Framework,,Word Frequency,cs-dotnet-core,en,2,2,1054,181,1235,0.99,11,10,0,0,0,0,1,0,,
2023-11-10T08:07:16.772,fp_eeff13170a,1,ddaea72b-4fcb-11e9-b0fd-00505601122b,Programming I and II,,Binary search tree,cs-dotnet-core,en,0,0,1244,704,1948,0,5,0,0,5,0,0,0,0,,
2023-11-10T08:07:25.323,fp_eeff13170a,1,9543bc4a-2798-11eb-8e81-005056ad4f31,Web Applications,,PHP - Templator,php-linux,en,5,5,3070,336,3406,0,6,0,0,0,6,0,0,0,,
2023-11-10T08:07:35.988,fp_eeff13170a,1,5aa5236b-8d85-11eb-a1a9-005056ad4f31,Programming I and II,,Cycle in a graph,cs-dotnet-core,en,0,0,1264,503,1767,0.36,10,4,0,0,6,0,0,0,,
2023-11-10T08:07:48.752,fp_eeff13170a,1,f320f831-0625-11ea-9ce9-00505601122b,Programming I and II,,Fractions,python3,en,0,0,1234,619,1853,0,5,0,0,0,5,0,0,0,,
2023-11-10T08:07:55.749,fp_eeff13170a,1,7ae19573-5ee3-4df6-8e6d-0db00b08df64,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,1346,220,1566,0,5,0,0,0,5,0,0,0,,
2023-11-10T08:18:13.146,fp_eeff13170a,1,05f667db-f0c2-11e8-b0fd-00505601122b,Java,,LIFE,java,en,2,2,1162,882,2044,0,6,0,0,6,0,0,0,0,,
2023-11-10T08:18:18.093,fp_eeff13170a,1,fcac6156-57b4-11ec-986f-f39926f24a9c,Programming I and II,,Equifrequent numbers,python3,en,0,0,1043,91,1134,0.5,4,2,0,0,2,0,0,0,,
2023-11-10T08:18:31.612,fp_eeff13170a,1,1c374b9a-f577-11e9-9ce9-00505601122b,Programming I and II,,Hot dogs,python3,en,0,0,1149,100,1249,0.43,7,3,0,0,4,0,0,0,,
2023-11-10T08:18:42.321,fp_eeff13170a,1,2c2c4736-13b7-4464-825d-d724a295917c,Non-Procedural Programming,,Monkey and bananas,prolog,en,0,0,1254,453,1707,0,8,0,0,8,0,0,0,0,,
2023-11-10T08:18:59.615,fp_eeff13170a,1,eb50e3aa-abf6-11eb-a1a9-005056ad4f31,Computer Systems,,06 - Arduino Running Message,arduino-gcc,en,3,3,2267,549,2816,0,1,0,0,0,1,0,0,0,,
2023-11-10T08:19:13.044,fp_eeff13170a,1,ef7d7fa5-6ebd-11ea-a595-00505601122b,Programming I and II,,Weighted paths,cs-dotnet-core,en,0,0,1396,521,1917,0,8,0,8,0,0,0,0,0,,
2023-11-10T08:19:44.806,fp_eeff13170a,1,f125ffce-5154-11e9-b0fd-00505601122b,Web Applications,,ACL Security Model (extension),php-linux,en,6,6,6427,1843,8270,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-10T08:19:59.652,fp_eeff13170a,1,13b28da6-5be7-11e9-b0fd-00505601122b,Web Applications,,(title in AnonLang),node-linux,al,2,2,2511,508,3019,0,1,0,0,1,0,0,0,0,,
2023-11-10T08:27:36.070,fp_eeff13170a,1,95fcb0ef-73f9-11ec-986f-f39926f24a9c,Programming in C++,,Market Simulation,cxx-gcc-linux,en,2,2,1388,638,2026,0,10,0,10,0,0,0,0,0,,
2023-11-10T08:37:50.190,fp_eeff13170a,1,ac61442a-e68b-11e7-9ef6-00505601122b,Programming I and II,,Theseus and the Minotaur,cxx-gcc-linux,en,0,0,1206,844,2050,0,6,0,0,6,0,0,0,0,,
2023-11-10T08:38:03.766,fp_eeff13170a,1,b31df8ca-244a-11eb-8e81-005056ad4f31,Algoritmizace,,Linked lists,python3,en,0,0,1244,604,1848,0.89,9,8,0,1,0,0,0,0,,
2023-11-10T08:38:18.143,fp_eeff13170a,1,06da4636-6ea1-11ea-a595-00505601122b,Programming I and II,,Coffee room,cs-dotnet-core,en,0,0,1326,628,1954,0,7,0,0,0,7,0,0,0,,
2023-11-10T08:38:23.631,fp_eeff13170a,1,6e000712-678f-11e9-b0fd-00505601122b,Non-Procedural Programming,,Ranked-choice voting,haskell,en,0,0,1364,244,1608,0,5,0,0,0,5,0,0,0,,
2023-11-10T08:38:34.199,fp_eeff13170a,1,f3319c24-cba5-11ec-8da3-d412db16db0b,Programming in Python,,PY SPREADSHEET,python3,en,2,2,1235,587,1822,0,6,0,0,6,0,0,0,0,,
2023-11-10T08:38:40.318,fp_eeff13170a,1,208afe0f-1f5e-425e-9ebd-3fdcb5143b05,Programming I and II,,(title in AnonLang),python3,al,3,3,1883,293,2176,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-10T08:38:51.446,fp_eeff13170a,1,7e3bd6f4-885b-11eb-a1a9-005056ad4f31,Programming I and II,,Hands of cards,cs-dotnet-core,en,0,0,1477,534,2011,0.62,13,8,0,0,5,0,0,0,,
2023-11-10T08:38:59.028,fp_eeff13170a,1,48e9f686-915b-11ea-befc-00505601122b,Programming I and II,,Alphabet,cs-dotnet-core,en,0,0,1279,212,1491,0.2,5,1,0,0,4,0,0,0,,
2023-11-10T08:39:23.547,fp_eeff13170a,1,8763dd86-9319-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,17,17,8364,1092,9456,0.14,9,3,0,6,0,0,0,0,,
2023-11-10T08:39:39.128,fp_eeff13170a,1,6924c6d0-42dc-11ea-9c53-00505601122b,Programming in C++,,Macro-processor with parameters,cxx-gcc-linux,en,0,0,1174,788,1962,0.3,5,3,0,0,2,0,0,0,,
2023-11-10T08:43:03.850,fp_eeff13170a,1,689260aa-73c1-11e8-94db-00505601122b,Programming I and II,,Examination,cxx-gcc-linux,en,0,0,1243,30,1273,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-10T08:43:19.295,fp_eeff13170a,1,a0d750de-cbaa-11ec-8da3-d412db16db0b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,1920,249,2169,0,4,0,0,2,2,0,0,0,,
2023-11-10T08:43:31.642,fp_eeff13170a,1,8043239a-aba9-11e7-a937-00505601122b,C# Language and .NET Framework,,Huffman I,cs-dotnet-core,en,10,9,2897,538,3435,0.15,11,3,0,8,0,0,0,0,,
2023-11-10T08:43:40.026,fp_eeff13170a,1,4ea56a13-6d9e-11e9-b0fd-00505601122b,Programming I and II,,Two Beast in a Labyrinth,cs-dotnet-core,en,0,0,1423,365,1788,0,4,0,0,0,4,0,0,0,,
2023-11-10T08:43:40.780,fp_eeff13170a,1,539a85ae-9436-11ec-986f-f39926f24a9c,Parallel Programming,,Asynchronous DNS resolver (C# .NET Core Tasks),cs-dotnet-core,en,0,0,1151,11,1162,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-10T08:43:49.599,fp_eeff13170a,1,d197fa48-a80f-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,1685,420,2105,0,5,0,0,5,0,0,0,0,,
2023-11-10T08:44:05.238,fp_eeff13170a,1,5afeb7b9-8275-11ec-986f-f39926f24a9c,Programming in C++,,Natural join,cxx-gcc-linux,en,3,3,1397,728,2125,0,8,0,0,0,8,0,0,0,,
2023-11-10T08:47:57.454,fp_eeff13170a,1,11038fd3-ade9-11eb-a1a9-005056ad4f31,Web Applications,,JS - Immutable,node-linux,en,2,2,1757,701,2458,0,2,0,0,0,2,0,0,0,,
2023-11-10T08:56:41.891,fp_eeff13170a,1,347316f7-3fcd-11eb-a1a9-005056ad4f31,Programming I and II,Algoritmizace,Bipartite graph,cs-dotnet-core,en,0,0,1426,450,1876,1,8,8,0,0,0,0,0,0,,
2023-11-10T08:56:51.089,fp_eeff13170a,1,15634693-424e-11ec-986f-f39926f24a9c,Algoritmizace,,Visual quicksort,python3,en,0,0,1617,228,1845,0,6,0,0,6,0,0,0,0,,
2023-11-10T08:57:03.878,fp_eeff13170a,1,5374ab48-1c39-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,1819,439,2258,0,7,0,0,7,0,0,0,0,,
2023-11-10T08:57:18.996,fp_eeff13170a,1,0998647d-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,Expression Evaluation II,cs-dotnet-core,en,10,10,1683,883,2566,0,12,0,12,0,0,0,0,0,,
2023-11-10T09:00:04.413,fp_eeff13170a,1,e5173500-c000-11ec-8da3-d412db16db0b,Programming I and II,,Heliskiing,cs-dotnet-core,en,1,0,1397,1229,2626,0,8,0,8,0,0,0,0,0,,
2023-11-10T09:00:10.130,fp_eeff13170a,1,0432b1a0-884e-11eb-a1a9-005056ad4f31,Programming I and II,,Dynamic array,cs-dotnet-core,en,0,0,1498,205,1703,0,9,0,9,0,0,0,0,0,,
2023-11-10T09:10:22.310,fp_eeff13170a,1,5131ab11-c52d-11ec-8da3-d412db16db0b,Advanced C++ Programming,,Virtual thread scheduler,cxx-gcc-linux,en,2,2,1956,415,2371,0,3,0,3,0,0,0,0,0,,
2023-11-10T09:10:38.707,fp_eeff13170a,1,9a9b8b15-99e6-11eb-a1a9-005056ad4f31,Computer Systems,,05 - Arduino Stopwatch,arduino-gcc,en,1,1,1506,678,2184,0,2,0,2,0,0,0,0,0,,
2023-11-10T09:10:40.143,fp_eeff13170a,1,8aa7a10e-a9d9-11ec-8d84-d310d4f96200,Programming I and II,,A Linked List,python3,en,1,1,1833,6,1839,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-10T09:22:01.743,fp_eeff13170a,1,82f8a733-1cdc-11ea-9ce9-00505601122b,Programming I and II,Algoritmizace,(title in AnonLang),python3,al,2,0,2019,76,2095,0,20,0,0,0,0,20,0,0,,
2023-11-10T09:22:17.062,fp_eeff13170a,1,0e8f2089-af9c-11ec-8d84-d310d4f96200,Programming I and II,,A Linked List Vol. 2,python3,en,1,1,1932,922,2854,1,3,3,0,0,0,0,0,0,,
2023-11-10T10:10:45.497,fp_eeff13170a,1,14882779-1d7c-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,1,1,2336,477,2813,1,5,5,0,0,0,0,0,0,,
2023-11-10T10:13:59.603,fp_eeff13170a,1,dc7eb1ab-fc09-11e8-b0fd-00505601122b,Web Applications,,PHP - Processing Structured Config,php-linux,en,4,4,2811,1722,4533,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-10T10:14:27.968,fp_eeff13170a,1,0d80e912-5f2f-4aab-b076-306e5e6ffd3f,Programming in C++,,Phonebook,cxx-gcc-linux,en,4,4,4026,1764,5790,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'phonebook_test1.cpp' is already defined by author of the exercise,
2023-11-10T10:14:38.977,fp_eeff13170a,1,6c12d54f-fb2a-11e9-9ce9-00505601122b,Programming I and II,,English or AnonLang?,python3,en,0,0,1926,474,2400,0.17,6,1,0,0,5,0,0,0,,
2023-11-10T10:14:59.512,fp_eeff13170a,1,1cf84d48-2221-11eb-8e81-005056ad4f31,Web Applications,,PHP - Smart Table,php-linux,en,3,3,2503,1292,3795,0.8,15,12,0,0,3,0,0,0,,
2023-11-10T10:15:03.384,fp_eeff13170a,1,6b3ed45a-b41e-11e7-a937-00505601122b,C# Language and .NET Framework,,SPath,cs-dotnet-core,en,1,0,1423,82,1505,0.2,10,2,0,0,8,0,0,0,,
2023-11-10T10:15:13.258,fp_eeff13170a,1,599bda7f-06fd-11e9-b0fd-00505601122b,Web Applications,,PHP - Form Processing [mandatory],php-linux,en,4,3,3228,522,3750,0.12,16,2,0,1,13,0,0,0,,
2023-11-10T10:15:23.404,fp_eeff13170a,1,c706ed63-30d1-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,2111,346,2457,0.2,15,3,0,0,10,1,1,0,,
2023-11-10T10:15:31.696,fp_eeff13170a,1,2fb88edc-10d3-11e9-b0fd-00505601122b,Web Applications,,PHP - REST API Router,php-linux,en,8,7,2492,394,2886,0,13,0,0,13,0,0,0,0,,
2023-11-10T10:15:47.079,fp_eeff13170a,1,a765fae9-84e8-11ea-a595-00505601122b,Web Applications,,(title in AnonLang),node-linux,al,7,5,3634,950,4584,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-10T10:15:52.835,fp_eeff13170a,1,970fb684-672b-11ec-986f-f39926f24a9c,Algoritmizace,,(title in AnonLang),python3,al,6,3,2660,257,2917,0,8,0,0,5,0,0,3,0,,
2023-11-10T10:15:57.374,fp_eeff13170a,1,59af829f-aba5-11e7-a937-00505601122b,C# Language and .NET Framework,,Huffman III,cs-dotnet-core,en,0,0,1447,162,1609,0.08,18,4,0,0,14,0,0,0,,
2023-11-10T10:16:11.016,fp_eeff13170a,1,adb43c13-923f-11ec-986f-f39926f24a9c,Programming I and II,,Frequency Table,python3,en,1,1,1908,867,2775,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-10T10:16:24.791,fp_eeff13170a,1,f77e653f-892b-4fa4-b5d8-c1e56fcaa6a3,C# Language and .NET Framework,,Practical Test: Prolog Unification Algorithm,cs-dotnet-core,en,13,7,3297,1083,4380,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-10T10:20:52.158,fp_eeff13170a,1,673300db-b5bc-11ec-8d84-d310d4f96200,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,5,4,4884,1701,6585,0,2,0,2,0,0,0,0,0,,
2023-11-10T10:21:02.888,fp_eeff13170a,1,ba535882-6a38-11ea-a595-00505601122b,Web Applications,,PHP - NIM,php-linux,en,5,3,1972,355,2327,0,10,0,0,0,10,0,0,0,,
2023-11-10T10:21:25.165,fp_eeff13170a,1,858d61ed-a7b1-11e7-a937-00505601122b,C# Language and .NET Framework,,Deque,cs-dotnet-core,en,0,0,1595,765,2360,0.69,27,23,0,2,0,2,0,0,,
2023-11-10T10:21:38.387,fp_eeff13170a,1,7e984230-aba3-11e7-a937-00505601122b,Java,,STEST,java,en,2,2,1509,845,2354,0,4,0,4,0,0,0,0,0,,
2023-11-10T10:21:42.457,fp_eeff13170a,1,971b5846-947d-11ea-befc-00505601122b,Non-Procedural Programming,,(title in AnonLang),haskell,al,2,1,2914,134,3048,0,11,0,11,0,0,0,0,0,,
2023-11-10T10:21:47.301,fp_eeff13170a,1,279390b5-0b90-11ea-9ce9-00505601122b,Programming I and II,,Typesetting,cs-dotnet-core,en,0,0,1668,143,1811,0.17,6,1,0,0,5,0,0,0,,
2023-11-10T10:21:53.939,fp_eeff13170a,1,7a6122b2-7bc8-11ec-986f-f39926f24a9c,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,2,2,2720,110,2830,0.07,9,1,0,0,8,0,0,0,,
2023-11-10T10:22:14.925,fp_eeff13170a,1,648d0592-29b4-11eb-8e81-005056ad4f31,Algoritmizace,,Circular queue,python3,en,0,0,1678,308,1986,0.1,10,1,0,1,4,4,0,0,,
